ticker,company,keywords
RPID,"Rapid Micro Biosystems, Inc.","['RPID', 'Rapid Micro Biosystems']"
RPRX,Royalty Pharma plc,"['RPRX', 'Royalty Pharma']"
RPTX,Repare Therapeutics Inc.,"['RPTX', 'Repare Therapeutics']"
RRGB,"Red Robin Gourmet Burgers, Inc.","['RRGB', 'Red Robin Gourmet Burgers']"
RRR,"Red Rock Resorts, Inc.","['RRR', 'Red Rock Resorts']"
RSVR,"Reservoir Media, Inc.","['RSVR', 'Reservoir Media']"
RUN,Sunrun Inc.,"['RUN', 'Sunrun']"
RUSHA,"Rush Enterprises, Inc.","['RUSHA', 'Rush']"
RUSHB,"Rush Enterprises, Inc.","['RUSHB', 'Rush']"
RVMD,"Revolution Medicines, Inc.","['RVMD', 'Revolution Medicines']"
RVNC,"Revance Therapeutics, Inc.","['RVNC', 'Revance Therapeutics']"
RWAY,Runway Growth Finance Corp.,"['RWAY', 'Runway Growth Finance']"
RXRX,"Recursion Pharmaceuticals, Inc.","['RXRX', 'Recursion Pharmaceuticals']"
RXT,"Rackspace Technology, Inc.","['RXT', 'Rackspace Technology']"
RYAAY,Ryanair Holdings plc,"['RYAAY', 'Ryanair Holdings']"
RYTM,"Rhythm Pharmaceuticals, Inc.","['RYTM', 'Rhythm Pharmaceuticals']"
SABR,Sabre Corporation,"['SABR', 'Sabre']"
SAFT,"Safety Insurance Group, Inc.","['SAFT', 'Safety Insurance']"
SAGE,"Sage Therapeutics, Inc.","['SAGE', 'Sage Therapeutics']"
SAIA,"Saia, Inc.","['SAIA', 'Saia']"
SANA,"Sana Biotechnology, Inc.","['SANA', 'Sana Biotechnology']"
SANM,Sanmina Corporation,"['SANM', 'Sanmina']"
SASR,"Sandy Spring Bancorp, Inc.","['SASR', 'Sandy Spring Bancorp']"
SATS,EchoStar Corporation,"['SATS', 'EchoStar']"
SBAC,SBA Communications Corporation,"['SBAC', 'SBA Communications']"
SBCF,Seacoast Banking Corporation of Florida,"['SBCF', 'Seacoast Banking of Florida']"
SBGI,"Sinclair, Inc.","['SBGI', 'Sinclair']"
SBLK,Star Bulk Carriers Corp.,"['SBLK', 'Star Bulk Carriers']"
SBRA,"Sabra Health Care REIT, Inc.","['SBRA', 'Sabra Health Care REIT']"
SBSI,"Southside Bancshares, Inc.","['SBSI', 'Southside Bancshares']"
SBUX,Starbucks Corporation,"['SBUX', 'Starbucks']"
SCHL,Scholastic Corporation,"['SCHL', 'Scholastic']"
SCSC,"ScanSource, Inc.","['SCSC', 'ScanSource']"
SCVL,"Shoe Carnival, Inc.","['SCVL', 'Shoe Carnival']"
SCWX,SecureWorks Corp.,"['SCWX', 'SecureWorks']"
SDGR,"Schrödinger, Inc.","['SDGR', 'Schrödinger']"
SEAT,Vivid Seats Inc.,"['SEAT', 'Vivid Seats']"
SEDG,"SolarEdge Technologies, Inc.","['SEDG', 'SolarEdge Technologies']"
SEIC,SEI Investments Company,"['SEIC', 'SEI Investments']"
SENEA,Seneca Foods Corporation,"['SENEA', 'Seneca Foods']"
SFIX,"Stitch Fix, Inc.","['SFIX', 'Stitch Fix']"
SFM,"Sprouts Farmers Market, Inc.","['SFM', 'Sprouts Farmers Market']"
SFNC,Simmons First National Corporation,"['SFNC', 'Simmons First National']"
SGH,"SMART Global Holdings, Inc.","['SGH', 'SMART Global Holdings']"
SGMO,"Sangamo Therapeutics, Inc.","['SGMO', 'Sangamo Therapeutics']"
SGRY,"Surgery Partners, Inc.","['SGRY', 'Surgery Partners']"
SHC,Sotera Health Company,"['SHC', 'Sotera Health']"
SHCR,"Sharecare, Inc.","['SHCR', 'Sharecare']"
SHEN,Shenandoah Telecommunications Company,"['SHEN', 'Shenandoah Telecommunications']"
SHLS,"Shoals Technologies Group, Inc.","['SHLS', 'Shoals Technologies']"
SHOO,"Steven Madden, Ltd.","['SHOO', 'Steven Madden']"
SHYF,"The Shyft Group, Inc.","['SHYF', 'Shyft']"
SIBN,"SI-BONE, Inc.","['SIBN', 'SI-BONE']"
SIGA,"SIGA Technologies, Inc.","['SIGA', 'SIGA Technologies']"
SIGI,"Selective Insurance Group, Inc.","['SIGI', 'Selective Insurance']"
SILK,"Silk Road Medical, Inc","['SILK', 'Silk Road Medical']"
SIMO,Silicon Motion Technology Corporation,"['SIMO', 'Silicon Motion Technology']"
SITM,SiTime Corporation,"['SITM', 'SiTime']"
SKIN,The Beauty Health Company,"['SKIN', 'Beauty Health']"
SKYT,"SkyWater Technology, Inc.","['SKYT', 'SkyWater Technology']"
SKYW,"SkyWest, Inc.","['SKYW', 'SkyWest']"
SLAB,Silicon Laboratories Inc.,"['SLAB', 'Silicon Laboratories']"
SLDP,"Solid Power, Inc.","['SLDP', 'Solid Power']"
SLGC,"SomaLogic, Inc.","['SLGC', 'SomaLogic']"
SLM,SLM Corporation,"['SLM', 'SLM']"
SLN,Silence Therapeutics plc,"['SLN', 'Silence Therapeutics']"
SLP,"Simulations Plus, Inc.","['SLP', 'Simulations Plus']"
SLRC,SLR Investment Corp.,"['SLRC', 'SLR Investment']"
SMBC,"Southern Missouri Bancorp, Inc.","['SMBC', 'Southern Missouri Bancorp']"
SMCI,"Super Micro Computer, Inc.","['SMCI', 'Super Micro Computer']"
SMPL,The Simply Good Foods Company,"['SMPL', 'Simply Good Foods']"
SMTC,Semtech Corporation,"['SMTC', 'Semtech']"
SNBR,Sleep Number Corporation,"['SNBR', 'Sleep Number']"
SNCY,"Sun Country Airlines Holdings, Inc.","['SNCY', 'Sun Country Airlines Holdings']"
SNDL,SNDL Inc.,"['SNDL', 'SNDL']"
SNDX,"Syndax Pharmaceuticals, Inc.","['SNDX', 'Syndax Pharmaceuticals']"
SNEX,StoneX Group Inc.,"['SNEX', 'StoneX']"
SNFCA,Security National Financial Corporation,"['SNFCA', 'Security National Financial']"
SNPO,Snap One Holdings Corp.,"['SNPO', 'Snap One Holdings']"
SNPS,"Synopsys, Inc.","['SNPS', 'Synopsys']"
SNY,Sanofi,"['SNY', 'Sanofi']"
SOFI,"SoFi Technologies, Inc.","['SOFI', 'SoFi Technologies']"
SOHU,Sohu.com Limited,"['SOHU', 'Sohucom']"
SONO,"Sonos, Inc.","['SONO', 'Sonos']"
SOVO,"Sovos Brands, Inc.","['SOVO', 'Sovos Brands']"
SP,SP Plus Corporation,"['SP', 'SP Plus']"
SPFI,"South Plains Financial, Inc.","['SPFI', 'South Plains Financial']"
SPLK,Splunk Inc.,"['SPLK', 'Splunk']"
SPNS,Sapiens International Corporation N.V.,"['SPNS', 'Sapiens NV']"
SPSC,"SPS Commerce, Inc.","['SPSC', 'SPS Commerce']"
SPT,"Sprout Social, Inc.","['SPT', 'Sprout Social']"
SPTN,SpartanNash Company,"['SPTN', 'SpartanNash']"
SPWH,"Sportsman's Warehouse Holdings, Inc.","['SPWH', ""Sportsman's Warehouse Holdings""]"
SPWR,SunPower Corporation,"['SPWR', 'SunPower']"
SRAD,Sportradar Group AG,"['SRAD', 'Sportradar AG']"
SRCE,1st Source Corporation,"['SRCE', '1st Source']"
SRCL,"Stericycle, Inc.","['SRCL', 'Stericycle']"
SRDX,"Surmodics, Inc.","['SRDX', 'Surmodics']"
SRPT,"Sarepta Therapeutics, Inc.","['SRPT', 'Sarepta Therapeutics']"
SRRK,Scholar Rock Holding Corporation,"['SRRK', 'Scholar Rock Holding']"
SSB,SouthState Corporation,"['SSB', 'SouthState']"
SSNC,"SS&C Technologies Holdings, Inc.","['SSNC', 'SS&C Technologies Holdings']"
SSP,The E.W. Scripps Company,"['SSP', 'EW Scripps']"
SSRM,SSR Mining Inc.,"['SSRM', 'SSR Mining']"
SSTI,"SoundThinking, Inc.","['SSTI', 'SoundThinking']"
SSYS,Stratasys Ltd.,"['SSYS', 'Stratasys']"
STAA,STAAR Surgical Company,"['STAA', 'STAAR Surgical']"
STBA,"S&T Bancorp, Inc.","['STBA', 'S&T Bancorp']"
STEP,StepStone Group LP,"['STEP', 'StepStone']"
STER,Sterling Check Corp.,"['STER', 'Sterling Check']"
STGW,Stagwell Inc.,"['STGW', 'Stagwell']"
STHO,Star Holdings,"['STHO', 'Star Holdings']"
STKL,SunOpta Inc.,"['STKL', 'SunOpta']"
STKS,"The ONE Group Hospitality, Inc.","['STKS', 'ONE Hospitality']"
STLD,"Steel Dynamics, Inc.","['STLD', 'Steel Dynamics']"
STNE,StoneCo Ltd.,"['STNE', 'StoneCo']"
STOK,"Stoke Therapeutics, Inc.","['STOK', 'Stoke Therapeutics']"
STRA,"Strategic Education, Inc.","['STRA', 'Strategic Education']"
STRL,"Sterling Infrastructure, Inc.","['STRL', 'Sterling Infrastructure']"
STRO,"Sutro Biopharma, Inc.","['STRO', 'Sutro Biopharma']"
STX,Seagate Technology Holdings plc,"['STX', 'Seagate Technology Holdings']"
SUPN,"Supernus Pharmaceuticals, Inc.","['SUPN', 'Supernus Pharmaceuticals']"
SVC,Service Properties Trust,"['SVC', 'Properties Trust']"
SWAV,"Shockwave Medical, Inc.","['SWAV', 'Shockwave Medical']"
SWBI,"Smith & Wesson Brands, Inc.","['SWBI', 'Smith & Wesson Brands']"
SWIM,"Latham Group, Inc.","['SWIM', 'Latham']"
SWKS,"Skyworks Solutions, Inc.","['SWKS', 'Skyworks Solutions']"
SWTX,"SpringWorks Therapeutics, Inc.","['SWTX', 'SpringWorks Therapeutics']"
SYBT,"Stock Yards Bancorp, Inc.","['SYBT', 'Stock Yards Bancorp']"
SYNA,Synaptics Incorporated,"['SYNA', 'Synaptics']"
TARS,"Tarsus Pharmaceuticals, Inc.","['TARS', 'Tarsus Pharmaceuticals']"
TASK,"TaskUs, Inc.","['TASK', 'TaskUs']"
TBBK,"The Bancorp, Inc.","['TBBK', 'Bancorp']"
TBLA,Taboola.com Ltd.,"['TBLA', 'Taboolacom']"
TBPH,"Theravance Biopharma, Inc.","['TBPH', 'Theravance Biopharma']"
TCBI,"Texas Capital Bancshares, Inc.","['TCBI', 'Texas Capital Bancshares']"
TCBK,TriCo Bancshares,"['TCBK', 'TriCo Bancshares']"
TCMD,"Tactile Systems Technology, Inc.","['TCMD', 'Tactile Systems Technology']"
TCOM,Trip.com Group Limited,"['TCOM', 'Tripcom']"
TCPC,BlackRock TCP Capital Corp.,"['TCPC', 'BlackRock TCP Capital']"
TCX,Tucows Inc.,"['TCX', 'Tucows']"
TEAM,Atlassian Corporation,"['TEAM', 'Atlassian']"
TECH,Bio-Techne Corporation,"['TECH', 'Bio-Techne']"
TENB,"Tenable Holdings, Inc.","['TENB', 'Tenable Holdings']"
TER,"Teradyne, Inc.","['TER', 'Teradyne']"
TFIN,"Triumph Financial, Inc.","['TFIN', 'Triumph Financial']"
TFSL,TFS Financial Corporation,"['TFSL', 'TFS Financial']"
TGTX,"TG Therapeutics, Inc.","['TGTX', 'TG Therapeutics']"
TH,Target Hospitality Corp.,"['TH', 'Target Hospitality']"
THFF,First Financial Corporation,"['THFF', 'First Financial']"
THRM,Gentherm Incorporated,"['THRM', 'Gentherm']"
THRY,"Thryv Holdings, Inc.","['THRY', 'Thryv Holdings']"
TIGO,Millicom International Cellular S.A.,"['TIGO', 'Millicom Cellular']"
TIGR,UP Fintech Holding Limited,"['TIGR', 'UP Fintech Holding']"
TILE,"Interface, Inc.","['TILE', 'Interface']"
TITN,Titan Machinery Inc.,"['TITN', 'Titan Machinery']"
TLS,Telos Corporation,"['TLS', 'Telos']"
TMCI,"Treace Medical Concepts, Inc.","['TMCI', 'Treace Medical Concepts']"
TMDX,"TransMedics Group, Inc.","['TMDX', 'TransMedics']"
TMUS,"T-Mobile US, Inc.","['TMUS', 'T-Mobile US']"
TNDM,"Tandem Diabetes Care, Inc.","['TNDM', 'Tandem Diabetes Care']"
TNGX,"Tango Therapeutics, Inc.","['TNGX', 'Tango Therapeutics']"
TNYA,"Tenaya Therapeutics, Inc.","['TNYA', 'Tenaya Therapeutics']"
TOWN,TowneBank,"['TOWN', 'TowneBank']"
TPG,TPG Inc.,"['TPG', 'TPG']"
TPIC,"TPI Composites, Inc.","['TPIC', 'TPI Composites']"
TREE,"LendingTree, Inc.","['TREE', 'LendingTree']"
TRIP,"Tripadvisor, Inc.","['TRIP', 'Tripadvisor']"
TRMB,Trimble Inc.,"['TRMB', 'Trimble']"
TRMD,TORM plc,"['TRMD', 'TORM']"
TRMK,Trustmark Corporation,"['TRMK', 'Trustmark']"
TRMR,Tremor International Ltd,"['TRMR', 'Tremor']"
TRNS,"Transcat, Inc.","['TRNS', 'Transcat']"
TROW,"T. Rowe Price Group, Inc.","['TROW', 'T Rowe Price']"
TRS,TriMas Corporation,"['TRS', 'TriMas']"
TRST,TrustCo Bank Corp NY,"['TRST', 'TrustCo NY']"
TRUP,"Trupanion, Inc.","['TRUP', 'Trupanion']"
TSCO,Tractor Supply Company,"['TSCO', 'Tractor Supply']"
TSEM,Tower Semiconductor Ltd.,"['TSEM', 'Tower Semiconductor']"
TSLA,"Tesla, Inc.","['TSLA', 'Tesla']"
TSVT,"2seventy bio, Inc.","['TSVT', '2seventy bio']"
TTD,"The Trade Desk, Inc.","['TTD', 'Trade Desk']"
TTEC,"TTEC Holdings, Inc.","['TTEC', 'TTEC Holdings']"
TTEK,"Tetra Tech, Inc.","['TTEK', 'Tetra Tech']"
TTGT,"TechTarget, Inc.","['TTGT', 'TechTarget']"
TTMI,"TTM Technologies, Inc.","['TTMI', 'TTM Technologies']"
TTWO,"Take-Two Interactive Software, Inc.","['TTWO', 'Take-Two Interactive Software']"
TVTX,"Travere Therapeutics, Inc.","['TVTX', 'Travere Therapeutics']"
TW,Tradeweb Markets Inc.,"['TW', 'Tradeweb Markets']"
TWKS,"Thoughtworks Holding, Inc.","['TWKS', 'Thoughtworks Holding']"
TWOU,"2U, Inc.","['TWOU', '2U']"
TWST,Twist Bioscience Corporation,"['TWST', 'Twist Bioscience']"
TXG,"10x Genomics, Inc.","['TXG', '10x Genomics']"
TXN,Texas Instruments Incorporated,"['TXN', 'Texas Instruments']"
TXRH,"Texas Roadhouse, Inc.","['TXRH', 'Texas Roadhouse']"
UAL,"United Airlines Holdings, Inc.","['UAL', 'United Airlines Holdings']"
UBSI,"United Bankshares, Inc.","['UBSI', 'United Bankshares']"
UCBI,"United Community Banks, Inc.","['UCBI', 'United Community Banks']"
UCTT,"Ultra Clean Holdings, Inc.","['UCTT', 'Ultra Clean Holdings']"
UDMY,"Udemy, Inc.","['UDMY', 'Udemy']"
UEIC,Universal Electronics Inc.,"['UEIC', 'Universal Electronics']"
UFCS,"United Fire Group, Inc.","['UFCS', 'United Fire']"
UFPI,"UFP Industries, Inc.","['UFPI', 'UFP Industries']"
UFPT,"UFP Technologies, Inc.","['UFPT', 'UFP Technologies']"
UGRO,"urban-gro, Inc.","['UGRO', 'urban-gro']"
ULCC,"Frontier Group Holdings, Inc.","['ULCC', 'Frontier Holdings']"
ULH,"Universal Logistics Holdings, Inc.","['ULH', 'Universal Logistics Holdings']"
ULTA,"Ulta Beauty, Inc.","['ULTA', 'Ulta Beauty']"
UMBF,UMB Financial Corporation,"['UMBF', 'UMB Financial']"
UNIT,Uniti Group Inc.,"['UNIT', 'Uniti']"
UPBD,"Upbound Group, Inc.","['UPBD', 'Upbound']"
UPLD,"Upland Software, Inc.","['UPLD', 'Upland Software']"
UPST,"Upstart Holdings, Inc.","['UPST', 'Upstart Holdings']"
UPWK,Upwork Inc.,"['UPWK', 'Upwork']"
URBN,"Urban Outfitters, Inc.","['URBN', 'Urban Outfitters']"
URGN,UroGen Pharma Ltd.,"['URGN', 'UroGen Pharma']"
UTHR,United Therapeutics Corporation,"['UTHR', 'United Therapeutics']"
UTMD,"Utah Medical Products, Inc.","['UTMD', 'Utah Medical Products']"
UVSP,Univest Financial Corporation,"['UVSP', 'Univest Financial']"
VAXX,"Vaxxinity, Inc.","['VAXX', 'Vaxxinity']"
VBTX,"Veritex Holdings, Inc.","['VBTX', 'Veritex Holdings']"
VC,Visteon Corporation,"['VC', 'Visteon']"
VCEL,Vericel Corporation,"['VCEL', 'Vericel']"
VCTR,"Victory Capital Holdings, Inc.","['VCTR', 'Victory Capital Holdings']"
VCYT,"Veracyte, Inc.","['VCYT', 'Veracyte']"
VECO,Veeco Instruments Inc.,"['VECO', 'Veeco Instruments']"
VERI,"Veritone, Inc.","['VERI', 'Veritone']"
VERU,Veru Inc.,"['VERU', 'Veru']"
VERV,"Verve Therapeutics, Inc.","['VERV', 'Verve Therapeutics']"
VERX,"Vertex, Inc.","['VERX', 'Vertex']"
VIAV,Viavi Solutions Inc.,"['VIAV', 'Viavi Solutions']"
VICR,Vicor Corporation,"['VICR', 'Vicor']"
VINP,Vinci Partners Investments Ltd.,"['VINP', 'Vinci Partners Investments']"
VIR,"Vir Biotechnology, Inc.","['VIR', 'Vir Biotechnology']"
VIRT,"Virtu Financial, Inc.","['VIRT', 'Virtu Financial']"
VITL,"Vital Farms, Inc.","['VITL', 'Vital Farms']"
VLY,Valley National Bancorp,"['VLY', 'Valley National Bancorp']"
VMEO,"Vimeo, Inc.","['VMEO', 'Vimeo']"
VNDA,Vanda Pharmaceuticals Inc.,"['VNDA', 'Vanda Pharmaceuticals']"
VNET,"VNET Group, Inc.","['VNET', 'VNET']"
VOD,Vodafone Group Public Limited Company,"['VOD', 'Vodafone Public']"
VOR,Vor Biopharma Inc.,"['VOR', 'Vor Biopharma']"
VRA,"Vera Bradley, Inc.","['VRA', 'Vera Bradley']"
VREX,Varex Imaging Corporation,"['VREX', 'Varex Imaging']"
VRNA,Verona Pharma plc,"['VRNA', 'Verona Pharma']"
VRNS,"Varonis Systems, Inc.","['VRNS', 'Varonis Systems']"
VRNT,Verint Systems Inc.,"['VRNT', 'Verint Systems']"
VRRM,Verra Mobility Corporation,"['VRRM', 'Verra Mobility']"
VRSK,"Verisk Analytics, Inc.","['VRSK', 'Verisk Analytics']"
VRSN,"VeriSign, Inc.","['VRSN', 'VeriSign']"
VRTS,"Virtus Investment Partners, Inc.","['VRTS', 'Virtus Investment Partners']"
VRTX,Vertex Pharmaceuticals Incorporated,"['VRTX', 'Vertex Pharmaceuticals']"
VSAT,"Viasat, Inc.","['VSAT', 'Viasat']"
VSEC,VSE Corporation,"['VSEC', 'VSE']"
VTNR,"Vertex Energy, Inc.","['VTNR', 'Vertex Energy']"
VTRS,Viatris Inc.,"['VTRS', 'Viatris']"
VTYX,"Ventyx Biosciences, Inc.","['VTYX', 'Ventyx Biosciences']"
WABC,Westamerica Bancorporation,"['WABC', 'Westamerica Bancorporation']"
WAFD,"WaFd, Inc","['WAFD', 'WaFd']"
WASH,"Washington Trust Bancorp, Inc.","['WASH', 'Washington Trust Bancorp']"
WB,Weibo Corporation,"['WB', 'Weibo']"
WBA,"Walgreens Boots Alliance, Inc.","['WBA', 'Walgreens Boots Alliance']"
WBD,"Warner Bros. Discovery, Inc.","['WBD', 'Warner Bros Discovery']"
WDAY,"Workday, Inc.","['WDAY', 'Workday']"
WDC,Western Digital Corporation,"['WDC', 'Western Digital']"
WDFC,WD-40 Company,"['WDFC', 'WD-40']"
WEN,The Wendy's Company,"['WEN', ""Wendy's""]"
WERN,"Werner Enterprises, Inc.","['WERN', 'Werner']"
WFRD,Weatherford International plc,"['WFRD', 'Weatherford']"
WGS,GeneDx Holdings Corp.,"['WGS', 'GeneDx Holdings']"
WINA,Winmark Corporation,"['WINA', 'Winmark']"
WING,Wingstop Inc.,"['WING', 'Wingstop']"
WIRE,Encore Wire Corporation,"['WIRE', 'Encore Wire']"
WISH,ContextLogic Inc.,"['WISH', 'ContextLogic']"
WIX,Wix.com Ltd.,"['WIX', 'Wixcom']"
WKME,WalkMe Ltd.,"['WKME', 'WalkMe']"
WLDN,"Willdan Group, Inc.","['WLDN', 'Willdan']"
WMG,Warner Music Group Corp.,"['WMG', 'Warner Music']"
WOOF,"Petco Health and Wellness Company, Inc.","['WOOF', 'Petco Health Wellness']"
WRLD,World Acceptance Corporation,"['WRLD', 'World Acceptance']"
WSBC,"WesBanco, Inc.","['WSBC', 'WesBanco']"
WSBF,"Waterstone Financial, Inc.","['WSBF', 'Waterstone Financial']"
WSC,WillScot Mobile Mini Holdings Corp.,"['WSC', 'WillScot Mobile Mini Holdings']"
WSFS,WSFS Financial Corporation,"['WSFS', 'WSFS Financial']"
WTBA,"West Bancorporation, Inc.","['WTBA', 'West Bancorporation']"
WTFC,Wintrust Financial Corporation,"['WTFC', 'Wintrust Financial']"
WTW,Willis Towers Watson Public Limited Company,"['WTW', 'Willis Towers Watson Public']"
WVE,Wave Life Sciences Ltd.,"['WVE', 'Wave Life Sciences']"
WW,"WW International, Inc.","['WW', 'WW']"
WWD,"Woodward, Inc.","['WWD', 'Woodward']"
WYNN,"Wynn Resorts, Limited","['WYNN', 'Wynn Resorts']"
XEL,Xcel Energy Inc.,"['XEL', 'Xcel Energy']"
XENE,Xenon Pharmaceuticals Inc.,"['XENE', 'Xenon Pharmaceuticals']"
XMTR,"Xometry, Inc.","['XMTR', 'Xometry']"
XNCR,"Xencor, Inc.","['XNCR', 'Xencor']"
XP,XP Inc.,"['XP', 'XP']"
XPEL,"XPEL, Inc.","['XPEL', 'XPEL']"
XRAY,DENTSPLY SIRONA Inc.,"['XRAY', 'DENTSPLY SIRONA']"
XRX,Xerox Holdings Corporation,"['XRX', 'Xerox Holdings']"
YMAB,"Y-mAbs Therapeutics, Inc.","['YMAB', 'Y-mAbs Therapeutics']"
YORW,The York Water Company,"['YORW', 'York Water']"
YY,JOYY Inc.,"['YY', 'JOYY']"
Z,"Zillow Group, Inc.","['Z', 'Zillow']"
ZBRA,Zebra Technologies Corporation,"['ZBRA', 'Zebra Technologies']"
ZD,"Ziff Davis, Inc.","['ZD', 'Ziff Davis']"
ZEUS,"Olympic Steel, Inc.","['ZEUS', 'Olympic Steel']"
ZG,"Zillow Group, Inc.","['ZG', 'Zillow']"
ZI,ZoomInfo Technologies Inc.,"['ZI', 'ZoomInfo Technologies']"
ZIMV,ZimVie Inc.,"['ZIMV', 'ZimVie']"
ZION,"Zions Bancorporation, National Association","['ZION', 'Zions Bancorporation National']"
ZLAB,Zai Lab Limited,"['ZLAB', 'Zai Lab']"
ZM,"Zoom Video Communications, Inc.","['ZM', 'Zoom Video Communications']"
ZNTL,"Zentalis Pharmaceuticals, Inc.","['ZNTL', 'Zentalis Pharmaceuticals']"
ZS,"Zscaler, Inc.","['ZS', 'Zscaler']"
ZUMZ,Zumiez Inc.,"['ZUMZ', 'Zumiez']"
ZVRA,"Zevra Therapeutics, Inc.","['ZVRA', 'Zevra Therapeutics']"
ZYME,Zymeworks Inc.,"['ZYME', 'Zymeworks']"
ZYXI,"Zynex, Inc.","['ZYXI', 'Zynex']"
BHB,Bar Harbor Bankshares,"['BHB', 'Bar Harbor Bankshares']"
BTG,B2Gold Corp.,"['BTG', 'B2Gold']"
CLM,"Cornerstone Strategic Value Fund, Inc.","['CLM', 'Cornerstone Strategic Value Fund']"
COE,51Talk Online Education Group,"['COE', '51Talk Online Education']"
DNN,Denison Mines Corp.,"['DNN', 'Denison Mines']"
EPM,Evolution Petroleum Corporation,"['EPM', 'Evolution Petroleum']"
EQX,Equinox Gold Corp.,"['EQX', 'Equinox Gold']"
FSP,Franklin Street Properties Corp.,"['FSP', 'Franklin Street Properties']"
GSAT,"Globalstar, Inc.","['GSAT', 'Globalstar']"
IMO,Imperial Oil Limited,"['IMO', 'Imperial Oil']"
INFU,"InfuSystem Holdings, Inc.","['INFU', 'InfuSystem Holdings']"
LEU,Centrus Energy Corp.,"['LEU', 'Centrus Energy']"
LNG,"Cheniere Energy, Inc.","['LNG', 'Cheniere Energy']"
LXFR,Luxfer Holdings PLC,"['LXFR', 'Luxfer Holdings']"
MAG,MAG Silver Corp.,"['MAG', 'MAG Silver']"
MTA,Metalla Royalty & Streaming Ltd.,"['MTA', 'Metalla Royalty & Streaming']"
NG,NovaGold Resources Inc.,"['NG', 'NovaGold Resources']"
NHC,National HealthCare Corporation,"['NHC', 'National HealthCare']"
PRK,Park National Corporation,"['PRK', 'Park National']"
PTN,"Palatin Technologies, Inc.","['PTN', 'Palatin Technologies']"
REI,"Ring Energy, Inc.","['REI', 'Ring Energy']"
REPX,"Riley Exploration Permian, Inc.","['REPX', 'Riley Exploration Permian']"
SILV,SilverCrest Metals Inc.,"['SILV', 'SilverCrest Metals']"
STXS,"Stereotaxis, Inc.","['STXS', 'Stereotaxis']"
TMP,Tompkins Financial Corporation,"['TMP', 'Tompkins Financial']"
UEC,Uranium Energy Corp.,"['UEC', 'Uranium Energy']"
UUUU,Energy Fuels Inc.,"['UUUU', 'Energy Fuels']"
