ticker,company,keywords
POCI,"Precision Optics Corporation, Inc.","['POCI', 'Precision Optics']"
PODC,"PodcastOne, Inc.","['PODC', 'PodcastOne']"
PODD,Insulet Corporation,"['PODD', 'Insulet']"
POET,POET Technologies Inc.,"['POET', 'POET Technologies']"
POLA,"Polar Power, Inc.","['POLA', 'Polar Power']"
POOL,Pool Corporation,"['POOL', 'Pool']"
POWI,"Power Integrations, Inc.","['POWI', 'Power Integrations']"
POWL,"Powell Industries, Inc.","['POWL', 'Powell Industries']"
POWW,"AMMO, Inc.","['POWW', 'AMMO']"
POWWP,"AMMO, Inc.","['POWWP', 'AMMO']"
PPBI,"Pacific Premier Bancorp, Inc.","['PPBI', 'Pacific Premier Bancorp']"
PPBT,Purple Biotech Ltd.,"['PPBT', 'Purple Biotech']"
PPC,Pilgrim's Pride Corporation,"['PPC', ""Pilgrim's Pride""]"
PPHP,PHP Ventures Acquisition Corp.,"['PPHP', 'PHP Ventures Acquisition']"
PPHPW,PHP Ventures Acquisition Corp.,"['PPHPW', 'PHP Ventures Acquisition']"
PPIH,"Perma-Pipe International Holdings, Inc.","['PPIH', 'Perma-Pipe Holdings']"
PPSI,"Pioneer Power Solutions, Inc.","['PPSI', 'Pioneer Power Solutions']"
PPTA,Perpetua Resources Corp.,"['PPTA', 'Perpetua Resources']"
PPYA,Papaya Growth Opportunity Corp. I,"['PPYA', 'Papaya Growth Opportunity I']"
PPYAU,Papaya Growth Opportunity Corp. I,"['PPYAU', 'Papaya Growth Opportunity I']"
PPYAW,Papaya Growth Opportunity Corp. I,"['PPYAW', 'Papaya Growth Opportunity I']"
PRAA,"PRA Group, Inc.","['PRAA', 'PRA']"
PRAX,"Praxis Precision Medicines, Inc.","['PRAX', 'Praxis Precision Medicines']"
PRCH,"Porch Group, Inc.","['PRCH', 'Porch']"
PRCT,PROCEPT BioRobotics Corporation,"['PRCT', 'PROCEPT BioRobotics']"
PRDO,Perdoceo Education Corporation,"['PRDO', 'Perdoceo Education']"
PRE,Prenetics Global Limited,"['PRE', 'Prenetics Global']"
PRENW,Prenetics Global Limited,"['PRENW', 'Prenetics Global']"
PRFT,"Perficient, Inc.","['PRFT', 'Perficient']"
PRFX,PainReform Ltd.,"['PRFX', 'PainReform']"
PRGS,Progress Software Corporation,"['PRGS', 'Progress Software']"
PRLD,Prelude Therapeutics Incorporated,"['PRLD', 'Prelude Therapeutics']"
PRLH,Pearl Holdings Acquisition Corp,"['PRLH', 'Pearl Holdings Acquisition']"
PRLHW,Pearl Holdings Acquisition Corp,"['PRLHW', 'Pearl Holdings Acquisition']"
PRME,"Prime Medicine, Inc.","['PRME', 'Prime Medicine']"
PROC,Procaps Group S.A.,"['PROC', 'Procaps']"
PROCW,Procaps Group S.A.,"['PROCW', 'Procaps']"
PROF,Profound Medical Corp.,"['PROF', 'Profound Medical']"
PROK,ProKidney Corp.,"['PROK', 'ProKidney']"
PROV,"Provident Financial Holdings, Inc.","['PROV', 'Provident Financial Holdings']"
PRPH,"ProPhase Labs, Inc.","['PRPH', 'ProPhase Labs']"
PRPL,"Purple Innovation, Inc.","['PRPL', 'Purple Innovation']"
PRPO,"Precipio, Inc.","['PRPO', 'Precipio']"
PRQR,ProQR Therapeutics N.V.,"['PRQR', 'ProQR Therapeutics NV']"
PRSO,Peraso Inc.,"['PRSO', 'Peraso']"
PRSR,Prospector Capital Corp.,"['PRSR', 'Prospector Capital']"
PRSRU,Prospector Capital Corp.,"['PRSRU', 'Prospector Capital']"
PRSRW,Prospector Capital Corp.,"['PRSRW', 'Prospector Capital']"
PRST,Presto Automation Inc.,"['PRST', 'Presto Automation']"
PRSTW,Presto Automation Inc.,"['PRSTW', 'Presto Automation']"
PRTA,Prothena Corporation plc,"['PRTA', 'Prothena']"
PRTC,PureTech Health plc,"['PRTC', 'PureTech Health']"
PRTG,Portage Biotech Inc.,"['PRTG', 'Portage Biotech']"
PRTH,"Priority Technology Holdings, Inc.","['PRTH', 'Priority Technology Holdings']"
PRTS,"CarParts.com, Inc.","['PRTS', 'CarPartscom']"
PRVA,"Privia Health Group, Inc.","['PRVA', 'Privia Health']"
PRZO,ParaZero Technologies Ltd.,"['PRZO', 'ParaZero Technologies']"
PSEC,Prospect Capital Corporation,"['PSEC', 'Prospect Capital']"
PSHG,Performance Shipping Inc.,"['PSHG', 'Performance Shipping']"
PSMT,"PriceSmart, Inc.","['PSMT', 'PriceSmart']"
PSNL,"Personalis, Inc.","['PSNL', 'Personalis']"
PSNY,Polestar Automotive Holding UK PLC,"['PSNY', 'Polestar Automotive Holding UK']"
PSNYW,Polestar Automotive Holding UK PLC,"['PSNYW', 'Polestar Automotive Holding UK']"
PSTV,"Plus Therapeutics, Inc.","['PSTV', 'Plus Therapeutics']"
PSTX,"Poseida Therapeutics, Inc.","['PSTX', 'Poseida Therapeutics']"
PT,Pintec Technology Holdings Limited,"['PT', 'Pintec Technology Holdings']"
PTC,PTC Inc.,"['PTC', 'PTC']"
PTCT,"PTC Therapeutics, Inc.","['PTCT', 'PTC Therapeutics']"
PTEN,"Patterson-UTI Energy, Inc.","['PTEN', 'Patterson-UTI Energy']"
PTGX,"Protagonist Therapeutics, Inc.","['PTGX', 'Protagonist Therapeutics']"
PTHR,"Pono Capital Three, Inc.","['PTHR', 'Pono Capital Three']"
PTHRU,"Pono Capital Three, Inc.","['PTHRU', 'Pono Capital Three']"
PTHRW,"Pono Capital Three, Inc.","['PTHRW', 'Pono Capital Three']"
PTIX,"Protagenic Therapeutics, Inc.","['PTIX', 'Protagenic Therapeutics']"
PTLO,Portillo's Inc.,"['PTLO', ""Portillo's""]"
PTMN,Portman Ridge Finance Corporation,"['PTMN', 'Portman Ridge Finance']"
PTON,"Peloton Interactive, Inc.","['PTON', 'Peloton Interactive']"
PTPI,"Petros Pharmaceuticals, Inc.","['PTPI', 'Petros Pharmaceuticals']"
PTSI,"P.A.M. Transportation Services, Inc.","['PTSI', 'PAM Transportation']"
PTVE,Pactiv Evergreen Inc.,"['PTVE', 'Pactiv Evergreen']"
PTWO,"Pono Capital Two, Inc.","['PTWO', 'Pono Capital Two']"
PTWOU,"Pono Capital Two, Inc.","['PTWOU', 'Pono Capital Two']"
PTWOW,"Pono Capital Two, Inc.","['PTWOW', 'Pono Capital Two']"
PUBM,"PubMatic, Inc.","['PUBM', 'PubMatic']"
PUCK,Goal Acquisitions Corp.,"['PUCK', 'Goal Acquisitions']"
PUCKU,Goal Acquisitions Corp.,"['PUCKU', 'Goal Acquisitions']"
PUCKW,Goal Acquisitions Corp.,"['PUCKW', 'Goal Acquisitions']"
PULM,"Pulmatrix, Inc.","['PULM', 'Pulmatrix']"
PUYI,Puyi Inc.,"['PUYI', 'Puyi']"
PVBC,"Provident Bancorp, Inc.","['PVBC', 'Provident Bancorp']"
PWFL,"PowerFleet, Inc.","['PWFL', 'PowerFleet']"
PWM,Prestige Wealth Inc.,"['PWM', 'Prestige Wealth']"
PWOD,"Penns Woods Bancorp, Inc.","['PWOD', 'Penns Woods Bancorp']"
PWP,Perella Weinberg Partners,"['PWP', 'Perella Weinberg Partners']"
PWUP,PowerUp Acquisition Corp.,"['PWUP', 'PowerUp Acquisition']"
PWUPW,PowerUp Acquisition Corp.,"['PWUPW', 'PowerUp Acquisition']"
PXDT,"Pixie Dust Technologies, Inc.","['PXDT', 'Pixie Dust Technologies']"
PXLW,"Pixelworks, Inc.","['PXLW', 'Pixelworks']"
PXMD,"PaxMedica, Inc.","['PXMD', 'PaxMedica']"
PXS,Pyxis Tankers Inc.,"['PXS', 'Pyxis Tankers']"
PXSAP,Pyxis Tankers Inc.,"['PXSAP', 'Pyxis Tankers']"
PXSAW,Pyxis Tankers Inc.,"['PXSAW', 'Pyxis Tankers']"
PYCR,"Paycor HCM, Inc.","['PYCR', 'Paycor HCM']"
PYPD,PolyPid Ltd.,"['PYPD', 'PolyPid']"
PYPL,"PayPal Holdings, Inc.","['PYPL', 'PayPal Holdings']"
PYXS,"Pyxis Oncology, Inc.","['PYXS', 'Pyxis Oncology']"
PZZA,"Papa John's International, Inc.","['PZZA', ""Papa John's""]"
QCOM,QUALCOMM Incorporated,"['QCOM', 'QUALCOMM']"
QCRH,"QCR Holdings, Inc.","['QCRH', 'QCR Holdings']"
QDEL,QuidelOrtho Corporation,"['QDEL', 'QuidelOrtho']"
QDRO,Quadro Acquisition One Corp.,"['QDRO', 'Quadro Acquisition One']"
QDROW,Quadro Acquisition One Corp.,"['QDROW', 'Quadro Acquisition One']"
QETA,Quetta Acquisition Corporation,"['QETA', 'Quetta Acquisition']"
QETAR,Quetta Acquisition Corporation,"['QETAR', 'Quetta Acquisition']"
QETAU,Quetta Acquisition Corporation,"['QETAU', 'Quetta Acquisition']"
QFIN,"Qifu Technology, Inc.","['QFIN', 'Qifu Technology']"
QH,Quhuo Limited,"['QH', 'Quhuo']"
QIPT,Quipt Home Medical Corp.,"['QIPT', 'Quipt Home Medical']"
QLGN,"Qualigen Therapeutics, Inc.","['QLGN', 'Qualigen Therapeutics']"
QLI,Qilian International Holding Group Limited,"['QLI', 'Qilian Holding']"
QLYS,"Qualys, Inc.","['QLYS', 'Qualys']"
QMCO,Quantum Corporation,"['QMCO', 'Quantum']"
QNCX,"Quince Therapeutics, Inc.","['QNCX', 'Quince Therapeutics']"
QNRX,"Quoin Pharmaceuticals, Ltd.","['QNRX', 'Quoin Pharmaceuticals']"
QNST,"QuinStreet, Inc.","['QNST', 'QuinStreet']"
QOMO,Qomolangma Acquisition Corp.,"['QOMO', 'Qomolangma Acquisition']"
QQQX,Nuveen Nasdaq 100 Dynamic Overwrite Fund,"['QQQX', 'Nuveen Nasdaq 100 Dynamic Overwrite Fund']"
QRHC,Quest Resource Holding Corporation,"['QRHC', 'Quest Resource Holding']"
QRTEA,"Qurate Retail, Inc.","['QRTEA', 'Qurate Retail']"
QRTEB,"Qurate Retail, Inc.","['QRTEB', 'Qurate Retail']"
QRTEP,"Qurate Retail, Inc.","['QRTEP', 'Qurate Retail']"
QRVO,"Qorvo, Inc.","['QRVO', 'Qorvo']"
QSG,QuantaSing Group Limited,"['QSG', 'QuantaSing']"
QSI,Quantum-Si incorporated,"['QSI', 'Quantum-Si']"
QSIAW,Quantum-Si incorporated,"['QSIAW', 'Quantum-Si']"
QTRX,Quanterix Corporation,"['QTRX', 'Quanterix']"
QUBT,Quantum Computing Inc.,"['QUBT', 'Quantum Computing']"
QUIK,QuickLogic Corporation,"['QUIK', 'QuickLogic']"
QURE,uniQure N.V.,"['QURE', 'uniQure NV']"
RAIL,"FreightCar America, Inc.","['RAIL', 'FreightCar America']"
RAIN,Rain Oncology Inc.,"['RAIN', 'Rain Oncology']"
RAND,Rand Capital Corporation,"['RAND', 'Rand Capital']"
RANI,"Rani Therapeutics Holdings, Inc.","['RANI', 'Rani Therapeutics Holdings']"
RAPT,"RAPT Therapeutics, Inc.","['RAPT', 'RAPT Therapeutics']"
RARE,Ultragenyx Pharmaceutical Inc.,"['RARE', 'Ultragenyx Pharmaceutical']"
RAVE,"Rave Restaurant Group, Inc.","['RAVE', 'Rave']"
RAYA,Erayak Power Solution Group Inc.,"['RAYA', 'Erayak Power Solution']"
RBB,RBB Bancorp,"['RBB', 'RBB Bancorp']"
RBBN,Ribbon Communications Inc.,"['RBBN', 'Ribbon Communications']"
RBCAA,"Republic Bancorp, Inc.","['RBCAA', 'Republic Bancorp']"
RBKB,"Rhinebeck Bancorp, Inc.","['RBKB', 'Rhinebeck Bancorp']"
RCAC,Revelstone Capital Acquisition Corp.,"['RCAC', 'Revelstone Capital Acquisition']"
RCAT,"Red Cat Holdings, Inc.","['RCAT', 'Red Cat Holdings']"
RCEL,"AVITA Medical, Inc.","['RCEL', 'AVITA Medical']"
RCKT,"Rocket Pharmaceuticals, Inc.","['RCKT', 'Rocket Pharmaceuticals']"
RCKTW,"Rocket Pharmaceuticals, Inc.","['RCKTW', 'Rocket Pharmaceuticals']"
RCKY,"Rocky Brands, Inc.","['RCKY', 'Rocky Brands']"
RCM,R1 RCM Inc.,"['RCM', 'R1 RCM']"
RCMT,"RCM Technologies, Inc.","['RCMT', 'RCM Technologies']"
RCON,"Recon Technology, Ltd.","['RCON', 'Recon Technology']"
RCRT,"Recruiter.com Group, Inc.","['RCRT', 'Recruitercom']"
RCRTW,"Recruiter.com Group, Inc.","['RCRTW', 'Recruitercom']"
RDCM,RADCOM Ltd.,"['RDCM', 'RADCOM']"
RDFN,Redfin Corporation,"['RDFN', 'Redfin']"
RDHL,RedHill Biopharma Ltd.,"['RDHL', 'RedHill Biopharma']"
RDI,"Reading International, Inc.","['RDI', 'Reading']"
RDIB,"Reading International, Inc.","['RDIB', 'Reading']"
RDNT,"RadNet, Inc.","['RDNT', 'RadNet']"
RDUS,"Schnitzer Steel Industries, Inc.","['RDUS', 'Schnitzer Steel Industries']"
RDVT,"Red Violet, Inc.","['RDVT', 'Red Violet']"
RDWR,Radware Ltd.,"['RDWR', 'Radware']"
RDZN,"Roadzen, Inc.","['RDZN', 'Roadzen']"
RDZNW,"Roadzen, Inc.","['RDZNW', 'Roadzen']"
REAL,"The RealReal, Inc.","['REAL', 'RealReal']"
REAX,The Real Brokerage Inc.,"['REAX', 'Real Brokerage']"
REBN,"Reborn Coffee, Inc.","['REBN', 'Reborn Coffee']"
REE,REE Automotive Ltd.,"['REE', 'REE Automotive']"
REFI,"Chicago Atlantic Real Estate Finance, Inc.","['REFI', 'Chicago Atlantic Real Estate Finance']"
REFR,Research Frontiers Incorporated,"['REFR', 'Research Frontiers']"
REG,Regency Centers Corporation,"['REG', 'Regency Centers']"
REGCO,Regency Centers Corporation,"['REGCO', 'Regency Centers']"
REGCP,Regency Centers Corporation,"['REGCP', 'Regency Centers']"
REGN,"Regeneron Pharmaceuticals, Inc.","['REGN', 'Regeneron Pharmaceuticals']"
REKR,"Rekor Systems, Inc.","['REKR', 'Rekor Systems']"
RELI,"Reliance Global Group, Inc.","['RELI', 'Reliance Global']"
RELIW,"Reliance Global Group, Inc.","['RELIW', 'Reliance Global']"
RELL,"Richardson Electronics, Ltd.","['RELL', 'Richardson Electronics']"
RELY,"Remitly Global, Inc.","['RELY', 'Remitly Global']"
RENB,Renovaro Biosciences Inc.,"['RENB', 'Renovaro Biosciences']"
RENE,Cartesian Growth Corporation II,"['RENE', 'Cartesian Growth II']"
RENT,"Rent the Runway, Inc.","['RENT', 'Rent Runway']"
REPL,"Replimune Group, Inc.","['REPL', 'Replimune']"
RETO,"ReTo Eco-Solutions, Inc.","['RETO', 'ReTo Eco-Solutions']"
REVB,"Revelation Biosciences, Inc.","['REVB', 'Revelation Biosciences']"
REVBW,"Revelation Biosciences, Inc.","['REVBW', 'Revelation Biosciences']"
REYN,Reynolds Consumer Products Inc.,"['REYN', 'Reynolds Consumer Products']"
RFAC,RF Acquisition Corp.,"['RFAC', 'RF Acquisition']"
RFACW,RF Acquisition Corp.,"['RFACW', 'RF Acquisition']"
RFIL,"RF Industries, Ltd.","['RFIL', 'RF Industries']"
RGC,Regencell Bioscience Holdings Limited,"['RGC', 'Regencell Bioscience Holdings']"
RGCO,"RGC Resources, Inc.","['RGCO', 'RGC Resources']"
RGEN,Repligen Corporation,"['RGEN', 'Repligen']"
RGF,"The Real Good Food Company, Inc.","['RGF', 'Real Good Food']"
RGLD,"Royal Gold, Inc.","['RGLD', 'Royal Gold']"
RGLS,Regulus Therapeutics Inc.,"['RGLS', 'Regulus Therapeutics']"
RGNX,REGENXBIO Inc.,"['RGNX', 'REGENXBIO']"
RGP,"Resources Connection, Inc.","['RGP', 'Resources Connection']"
RGTI,"Rigetti Computing, Inc.","['RGTI', 'Rigetti Computing']"
RGTIW,"Rigetti Computing, Inc.","['RGTIW', 'Rigetti Computing']"
RICK,"RCI Hospitality Holdings, Inc.","['RICK', 'RCI Hospitality Holdings']"
RIGL,"Rigel Pharmaceuticals, Inc.","['RIGL', 'Rigel Pharmaceuticals']"
RILY,"B. Riley Financial, Inc.","['RILY', 'B Riley Financial']"
RILYG,"B. Riley Financial, Inc. 5.00% Senior Notes due 2026","['RILYG', 'B Riley Financial 500% Senior Notes due 2026']"
RILYK,"B. Riley Financial, Inc. 5.50% Senior Notes Due 2026","['RILYK', 'B Riley Financial 550% Senior Notes Due 2026']"
RILYL,"B. Riley Financial, Inc.","['RILYL', 'B Riley Financial']"
RILYM,Dow Jones U.S. Toys Total Stock,"['RILYM', 'Dow Jones US Toys Total Stock']"
RILYN,,"['RILYN', '']"
RILYO,BRL/CAX,"['RILYO', 'BRL/CAX']"
RILYP,"B. Riley Financial, Inc.","['RILYP', 'B Riley Financial']"
RILYT,"B. Riley Financial, Inc. 6.00% Senior Notes Due 2028","['RILYT', 'B Riley Financial 600% Senior Notes Due 2028']"
RILYZ,"B. Riley Financial, Inc. 5.25% Senior Notes due 2028","['RILYZ', 'B Riley Financial 525% Senior Notes due 2028']"
RIOT,"Riot Platforms, Inc.","['RIOT', 'Riot Platforms']"
RIVN,"Rivian Automotive, Inc.","['RIVN', 'Rivian Automotive']"
RKDA,"Arcadia Biosciences, Inc.","['RKDA', 'Arcadia Biosciences']"
RKLB,"Rocket Lab USA, Inc.","['RKLB', 'Rocket Lab USA']"
RLAY,"Relay Therapeutics, Inc.","['RLAY', 'Relay Therapeutics']"
RLMD,"Relmada Therapeutics, Inc.","['RLMD', 'Relmada Therapeutics']"
RLYB,Rallybio Corporation,"['RLYB', 'Rallybio']"
RMBI,"Richmond Mutual Bancorporation, Inc.","['RMBI', 'Richmond Mutual Bancorporation']"
RMBL,"RumbleON, Inc.","['RMBL', 'RumbleON']"
RMBS,Rambus Inc.,"['RMBS', 'Rambus']"
RMCF,"Rocky Mountain Chocolate Factory, Inc.","['RMCF', 'Rocky Mountain Chocolate Factory']"
RMCO,Royalty Management Holding Corporation,"['RMCO', 'Royalty Management Holding']"
RMCOW,Royalty Management Holding Corporation,"['RMCOW', 'Royalty Management Holding']"
RMGC,RMG Acquisition Corp. III,"['RMGC', 'RMG Acquisition III']"
RMNI,"Rimini Street, Inc.","['RMNI', 'Rimini Street']"
RMR,The RMR Group Inc.,"['RMR', 'RMR']"
RMTI,"Rockwell Medical, Inc.","['RMTI', 'Rockwell Medical']"
RNA,"Avidity Biosciences, Inc.","['RNA', 'Avidity Biosciences']"
RNAC,"Cartesian Therapeutics, Inc.","['RNAC', 'Cartesian Therapeutics']"
RNAZ,"TransCode Therapeutics, Inc.","['RNAZ', 'TransCode Therapeutics']"
RNLX,Renalytix Plc,"['RNLX', 'Renalytix']"
RNW,ReNew Energy Global Plc,"['RNW', 'ReNew Energy Global']"
RNWWW,ReNew Energy Global Plc,"['RNWWW', 'ReNew Energy Global']"
RNXT,"RenovoRx, Inc.","['RNXT', 'RenovoRx']"
ROAD,"Construction Partners, Inc.","['ROAD', 'Construction Partners']"
ROCK,"Gibraltar Industries, Inc.","['ROCK', 'Gibraltar Industries']"
ROCL,Roth Ch Acquisition V Co.,"['ROCL', 'Roth Ch Acquisition V']"
ROCLW,Roth Ch Acquisition V Co.,"['ROCLW', 'Roth Ch Acquisition V']"
ROI,"RiskOn International, Inc.","['ROI', 'RiskOn']"
ROIC,Retail Opportunity Investments Corp.,"['ROIC', 'Retail Opportunity Investments']"
ROIV,Roivant Sciences Ltd.,"['ROIV', 'Roivant Sciences']"
ROKU,"Roku, Inc.","['ROKU', 'Roku']"
ROOT,"Root, Inc.","['ROOT', 'Root']"
ROP,"Roper Technologies, Inc.","['ROP', 'Roper Technologies']"
ROST,"Ross Stores, Inc.","['ROST', 'Ross Stores']"
ROVR,"Rover Group, Inc.","['ROVR', 'Rover']"
RPAY,Repay Holdings Corporation,"['RPAY', 'Repay Holdings']"
RPD,"Rapid7, Inc.","['RPD', 'Rapid7']"
RPHM,"Reneo Pharmaceuticals, Inc.","['RPHM', 'Reneo Pharmaceuticals']"
RPID,"Rapid Micro Biosystems, Inc.","['RPID', 'Rapid Micro Biosystems']"
RPRX,Royalty Pharma plc,"['RPRX', 'Royalty Pharma']"
RPTX,Repare Therapeutics Inc.,"['RPTX', 'Repare Therapeutics']"
RR,Richtech Robotics Inc.,"['RR', 'Richtech Robotics']"
RRBI,"Red River Bancshares, Inc.","['RRBI', 'Red River Bancshares']"
RRGB,"Red Robin Gourmet Burgers, Inc.","['RRGB', 'Red Robin Gourmet Burgers']"
RRR,"Red Rock Resorts, Inc.","['RRR', 'Red Rock Resorts']"
RSLS,ReShape Lifesciences Inc.,"['RSLS', 'ReShape Lifesciences']"
RSSS,"Research Solutions, Inc.","['RSSS', 'Research Solutions']"
RSVR,"Reservoir Media, Inc.","['RSVR', 'Reservoir Media']"
RSVRW,"Reservoir Media, Inc.","['RSVRW', 'Reservoir Media']"
RTC,Baijiayun Group Ltd,"['RTC', 'Baijiayun']"
RUM,Rumble Inc.,"['RUM', 'Rumble']"
RUMBW,Rumble Inc.,"['RUMBW', 'Rumble']"
RUN,Sunrun Inc.,"['RUN', 'Sunrun']"
RUSHA,"Rush Enterprises, Inc.","['RUSHA', 'Rush']"
RUSHB,"Rush Enterprises, Inc.","['RUSHB', 'Rush']"
RVMD,"Revolution Medicines, Inc.","['RVMD', 'Revolution Medicines']"
RVMDW,"Revolution Medicines, Inc.","['RVMDW', 'Revolution Medicines']"
RVNC,"Revance Therapeutics, Inc.","['RVNC', 'Revance Therapeutics']"
RVPH,"Reviva Pharmaceuticals Holdings, Inc.","['RVPH', 'Reviva Pharmaceuticals Holdings']"
RVPHW,"Reviva Pharmaceuticals Holdings, Inc.","['RVPHW', 'Reviva Pharmaceuticals Holdings']"
RVSB,"Riverview Bancorp, Inc.","['RVSB', 'Riverview Bancorp']"
RVSN,Rail Vision Ltd.,"['RVSN', 'Rail Vision']"
RVSNW,Rail Vision Ltd.,"['RVSNW', 'Rail Vision']"
RVYL,Ryvyl Inc.,"['RVYL', 'Ryvyl']"
RWAY,Runway Growth Finance Corp.,"['RWAY', 'Runway Growth Finance']"
RWAYL,MSCI ACWI exAU/CONSUMER GRTR US,"['RWAYL', 'MSCI ACWI exAU/CONSUMER GRTR US']"
RWAYZ,Runway Growth Finance Corp. 8.00% Notes due 2027,"['RWAYZ', 'Runway Growth Finance 800% Notes due 2027']"
RWLK,ReWalk Robotics Ltd.,"['RWLK', 'ReWalk Robotics']"
RWOD,Redwoods Acquisition Corp.,"['RWOD', 'Redwoods Acquisition']"
RWODR,Redwoods Acquisition Corp.,"['RWODR', 'Redwoods Acquisition']"
RWODW,Redwoods Acquisition Corp.,"['RWODW', 'Redwoods Acquisition']"
RXRX,"Recursion Pharmaceuticals, Inc.","['RXRX', 'Recursion Pharmaceuticals']"
RXST,"RxSight, Inc.","['RXST', 'RxSight']"
RXT,"Rackspace Technology, Inc.","['RXT', 'Rackspace Technology']"
RYAAY,Ryanair Holdings plc,"['RYAAY', 'Ryanair Holdings']"
RYTM,"Rhythm Pharmaceuticals, Inc.","['RYTM', 'Rhythm Pharmaceuticals']"
RYZB,"RayzeBio, Inc.","['RYZB', 'RayzeBio']"
RZLT,"Rezolute, Inc.","['RZLT', 'Rezolute']"
SABR,Sabre Corporation,"['SABR', 'Sabre']"
SABS,"SAB Biotherapeutics, Inc.","['SABS', 'SAB Biotherapeutics']"
SABSW,"SAB Biotherapeutics, Inc.","['SABSW', 'SAB Biotherapeutics']"
SAFT,"Safety Insurance Group, Inc.","['SAFT', 'Safety Insurance']"
SAGA,Sagaliam Acquisition Corp.,"['SAGA', 'Sagaliam Acquisition']"
SAGE,"Sage Therapeutics, Inc.","['SAGE', 'Sage Therapeutics']"
SAI,SAI.TECH Global Corporation,"['SAI', 'SAITECH Global']"
SAIA,"Saia, Inc.","['SAIA', 'Saia']"
SAITW,SAI.TECH Global Corporation,"['SAITW', 'SAITECH Global']"
SALM,"Salem Media Group, Inc.","['SALM', 'Salem Media']"
SAMG,Silvercrest Asset Management Group Inc.,"['SAMG', 'Silvercrest Asset Management']"
SANA,"Sana Biotechnology, Inc.","['SANA', 'Sana Biotechnology']"
SANG,Sangoma Technologies Corporation,"['SANG', 'Sangoma Technologies']"
SANM,Sanmina Corporation,"['SANM', 'Sanmina']"
SANW,S&W Seed Company,"['SANW', 'S&W Seed']"
SASI,"Sigma Additive Solutions, Inc.","['SASI', 'Sigma Additive Solutions']"
SASR,"Sandy Spring Bancorp, Inc.","['SASR', 'Sandy Spring Bancorp']"
SATL,Satellogic Inc.,"['SATL', 'Satellogic']"
SATLW,Satellogic Inc.,"['SATLW', 'Satellogic']"
SATS,EchoStar Corporation,"['SATS', 'EchoStar']"
SAVA,"Cassava Sciences, Inc.","['SAVA', 'Cassava Sciences']"
SBAC,SBA Communications Corporation,"['SBAC', 'SBA Communications']"
SBCF,Seacoast Banking Corporation of Florida,"['SBCF', 'Seacoast Banking of Florida']"
SBET,SharpLink Gaming Ltd.,"['SBET', 'SharpLink Gaming']"
SBFG,"SB Financial Group, Inc.","['SBFG', 'SB Financial']"
SBFM,"Sunshine Biopharma, Inc.","['SBFM', 'Sunshine Biopharma']"
SBFMW,"Sunshine Biopharma, Inc.","['SBFMW', 'Sunshine Biopharma']"
SBGI,"Sinclair, Inc.","['SBGI', 'Sinclair']"
SBLK,Star Bulk Carriers Corp.,"['SBLK', 'Star Bulk Carriers']"
SBRA,"Sabra Health Care REIT, Inc.","['SBRA', 'Sabra Health Care REIT']"
SBSI,"Southside Bancshares, Inc.","['SBSI', 'Southside Bancshares']"
SBT,"Sterling Bancorp, Inc. (Southfield, MI)","['SBT', 'Sterling Bancorp (Southfield MI)']"
SBUX,Starbucks Corporation,"['SBUX', 'Starbucks']"
SCHL,Scholastic Corporation,"['SCHL', 'Scholastic']"
SCKT,"Socket Mobile, Inc.","['SCKT', 'Socket Mobile']"
SCLX,Scilex Holding Company,"['SCLX', 'Scilex Holding']"
SCLXW,Scilex Holding Company,"['SCLXW', 'Scilex Holding']"
SCNI,Scinai Immunotherapeutics Ltd.,"['SCNI', 'Scinai Immunotherapeutics']"
SCOR,"comScore, Inc.","['SCOR', 'comScore']"
SCPH,scPharmaceuticals Inc.,"['SCPH', 'scPharmaceuticals']"
SCRM,Screaming Eagle Acquisition Corp.,"['SCRM', 'Screaming Eagle Acquisition']"
SCRMW,Screaming Eagle Acquisition Corp.,"['SCRMW', 'Screaming Eagle Acquisition']"
SCSC,"ScanSource, Inc.","['SCSC', 'ScanSource']"
SCTL,"Societal CDMO, Inc.","['SCTL', 'Societal CDMO']"
SCVL,"Shoe Carnival, Inc.","['SCVL', 'Shoe Carnival']"
SCWO,"374Water, Inc.","['SCWO', '374Water']"
SCWX,SecureWorks Corp.,"['SCWX', 'SecureWorks']"
SCYX,"SCYNEXIS, Inc.","['SCYX', 'SCYNEXIS']"
SDA,SunCar Technology Group Inc.,"['SDA', 'SunCar Technology']"
SDAWW,SunCar Technology Group Inc.,"['SDAWW', 'SunCar Technology']"
SDGR,"Schrödinger, Inc.","['SDGR', 'Schrödinger']"
SDIG,"Stronghold Digital Mining, Inc.","['SDIG', 'Stronghold Digital Mining']"
SDOT,Sadot Group Inc.,"['SDOT', 'Sadot']"
SEAT,Vivid Seats Inc.,"['SEAT', 'Vivid Seats']"
SEATW,Vivid Seats Inc.,"['SEATW', 'Vivid Seats']"
SECO,Secoo Holding Limited,"['SECO', 'Secoo Holding']"
SEDG,"SolarEdge Technologies, Inc.","['SEDG', 'SolarEdge Technologies']"
SEED,Origin Agritech Limited,"['SEED', 'Origin Agritech']"
SEEL,"Seelos Therapeutics, Inc.","['SEEL', 'Seelos Therapeutics']"
SEER,"Seer, Inc.","['SEER', 'Seer']"
SEIC,SEI Investments Company,"['SEIC', 'SEI Investments']"
SELF,"Global Self Storage, Inc.","['SELF', 'Global Self Storage']"
